date,warehouse_code,customer_id,order_id,route_id,product_id,quantity
2026-06-22 14:43:49.598296,CEDI-01,889511992,2026062279036,R-20260622-93,TRBT-004,5
2026-06-22 14:43:49.598296,CEDI-01,889511992,2026062279036,R-20260622-93,TRBT-009,10
2026-06-22 14:43:49.598296,CEDI-01,889511992,2026062279036,R-20260622-93,TRBT-005,45
2026-06-22 14:43:49.598296,CEDI-01,889511992,2026062279036,R-20260622-93,ACC-004,20
2026-06-22 14:43:49.598296,CEDI-01,889511992,2026062279036,R-20260622-93,TRBT-007,15
2026-06-22 14:43:49.598296,CEDI-01,838393152,2026062264603,R-20260622-93,TRBT-002,15
2026-06-22 14:43:49.598296,CEDI-01,838393152,2026062264603,R-20260622-93,TRBT-003,10
2026-06-22 14:43:49.598296,CEDI-01,838393152,2026062264603,R-20260622-93,TRBT-004,5
2026-06-22 14:43:49.598296,CEDI-01,838393152,2026062264603,R-20260622-93,TRBT-001,40
2026-06-22 14:43:49.598296,CEDI-01,838393152,2026062264603,R-20260622-93,ACC-001,40
2026-06-22 14:43:49.598296,CEDI-01,838393152,2026062264603,R-20260622-93,TRBT-006,40
2026-06-22 14:43:49.598296,CEDI-01,838393152,2026062264603,R-20260622-93,TRBT-005,35
2026-06-22 14:43:49.598296,CEDI-01,838393152,2026062264603,R-20260622-93,SVC-002,10
2026-06-22 14:43:49.598296,CEDI-01,838393152,2026062264603,R-20260622-93,SVC-001,50
2026-06-22 14:43:49.598296,CEDI-01,838393152,2026062264603,R-20260622-93,TRBT-009,25
2026-06-22 14:43:49.598296,CEDI-01,838393152,2026062264603,R-20260622-93,CONS-003,45
2026-06-22 14:43:49.598296,CEDI-01,838393152,2026062264603,R-20260622-93,ACC-004,20
2026-06-22 14:43:49.598296,CEDI-01,838393152,2026062264603,R-20260622-93,CONS-001,15
2026-06-22 14:43:49.598296,CEDI-01,838393152,2026062264603,R-20260622-93,TRBT-008,20
2026-06-22 14:43:49.598296,CEDI-01,838393152,2026062264603,R-20260622-93,ACC-002,15
2026-06-22 14:43:49.598296,CEDI-01,838393152,2026062264603,R-20260622-93,ACC-003,35
2026-06-22 14:43:49.598296,CEDI-01,838393152,2026062264603,R-20260622-93,CONS-002,50
2026-06-22 14:43:49.598296,CEDI-01,407168081,2026062250968,R-20260622-93,ACC-003,15
2026-06-22 14:43:49.598296,CEDI-01,562248773,2026062258993,R-20260622-93,TRBT-003,10
2026-06-22 14:43:49.598296,CEDI-01,562248773,2026062258993,R-20260622-93,CONS-003,35
2026-06-22 14:43:49.598296,CEDI-01,562248773,2026062258993,R-20260622-93,TRBT-001,40
2026-06-22 14:43:49.598296,CEDI-01,562248773,2026062258993,R-20260622-93,TRBT-005,15
2026-06-22 14:43:49.598296,CEDI-01,562248773,2026062258993,R-20260622-93,TRBT-010,45
2026-06-22 14:43:49.598296,CEDI-01,562248773,2026062258993,R-20260622-93,TRBT-004,5
2026-06-22 14:43:49.598296,CEDI-01,436731989,2026062292926,R-20260622-93,SVC-002,15
2026-06-22 14:43:49.598296,CEDI-01,436731989,2026062292926,R-20260622-93,ACC-003,45
2026-06-22 14:43:49.598296,CEDI-01,436731989,2026062292926,R-20260622-93,TRBT-006,10
2026-06-22 14:43:49.598296,CEDI-01,436731989,2026062292926,R-20260622-93,ACC-004,25
2026-06-22 14:43:49.598296,CEDI-01,436731989,2026062292926,R-20260622-93,TRBT-001,25
2026-06-22 14:43:49.598296,CEDI-01,436731989,2026062292926,R-20260622-93,CONS-001,10
2026-06-22 14:43:49.598296,CEDI-01,436731989,2026062292926,R-20260622-93,CONS-003,50
2026-06-22 14:43:49.598296,CEDI-01,436731989,2026062292926,R-20260622-93,TRBT-010,15
2026-06-22 14:43:49.598296,CEDI-01,759252742,2026062281305,R-20260622-93,ACC-002,40
2026-06-22 14:43:49.598296,CEDI-01,759252742,2026062281305,R-20260622-93,TRBT-007,45
2026-06-22 14:43:49.598296,CEDI-01,759252742,2026062281305,R-20260622-93,TRBT-008,30
2026-06-22 14:43:49.598296,CEDI-01,759252742,2026062281305,R-20260622-93,TRBT-006,20
2026-06-22 14:43:49.598296,CEDI-01,759252742,2026062281305,R-20260622-93,TRBT-010,15
2026-06-22 14:43:49.598296,CEDI-01,759252742,2026062281305,R-20260622-93,ACC-003,25
2026-06-22 14:43:49.598296,CEDI-01,547649228,2026062271632,R-20260622-93,ACC-004,30
2026-06-22 14:43:49.598296,CEDI-01,547649228,2026062271632,R-20260622-93,TRBT-001,50
2026-06-22 14:43:49.598296,CEDI-01,547649228,2026062271632,R-20260622-93,SVC-002,25
2026-06-22 14:43:49.598296,CEDI-01,547649228,2026062271632,R-20260622-93,CONS-001,20
2026-06-22 14:43:49.598296,CEDI-01,547649228,2026062271632,R-20260622-93,CONS-003,5
2026-06-22 14:43:49.598296,CEDI-01,547649228,2026062271632,R-20260622-93,TRBT-006,15
2026-06-22 14:43:49.598296,CEDI-01,547649228,2026062271632,R-20260622-93,TRBT-003,50
2026-06-22 14:43:49.598296,CEDI-01,547649228,2026062271632,R-20260622-93,TRBT-009,25
2026-06-22 14:43:49.598296,CEDI-01,547649228,2026062271632,R-20260622-93,ACC-001,20
2026-06-22 14:43:49.598296,CEDI-01,547649228,2026062271632,R-20260622-93,TRBT-005,30
2026-06-22 14:43:49.598296,CEDI-01,547649228,2026062271632,R-20260622-93,TRBT-007,15
2026-06-22 14:43:49.598296,CEDI-01,547649228,2026062271632,R-20260622-93,SVC-001,50
2026-06-22 14:43:49.598296,CEDI-01,547649228,2026062271632,R-20260622-93,TRBT-004,20
2026-06-22 14:43:49.598296,CEDI-01,547649228,2026062271632,R-20260622-93,TRBT-002,35
2026-06-22 14:43:49.598296,CEDI-01,547649228,2026062271632,R-20260622-93,ACC-003,10
2026-06-22 14:43:49.598296,CEDI-01,547649228,2026062271632,R-20260622-93,TRBT-008,40
2026-06-22 14:43:49.598296,CEDI-01,217318395,2026062245209,R-20260622-93,ACC-001,45
2026-06-22 14:43:49.598296,CEDI-01,217318395,2026062245209,R-20260622-93,ACC-002,25
2026-06-22 14:43:49.598296,CEDI-01,217318395,2026062245209,R-20260622-93,TRBT-008,40
2026-06-22 14:43:49.598296,CEDI-01,217318395,2026062245209,R-20260622-93,TRBT-002,25
2026-06-22 14:43:49.598296,CEDI-01,217318395,2026062245209,R-20260622-93,TRBT-001,10
2026-06-22 14:43:49.598296,CEDI-01,217318395,2026062245209,R-20260622-93,TRBT-007,50
2026-06-22 14:43:49.598296,CEDI-01,226419240,2026062261824,R-20260622-93,SVC-001,50
2026-06-22 14:43:49.598296,CEDI-01,226419240,2026062261824,R-20260622-93,ACC-003,35
2026-06-22 14:43:49.598296,CEDI-01,226419240,2026062261824,R-20260622-93,CONS-003,5
2026-06-22 14:43:49.598296,CEDI-01,226419240,2026062261824,R-20260622-93,TRBT-007,25
2026-06-22 14:43:49.598296,CEDI-01,226419240,2026062261824,R-20260622-93,TRBT-008,30
2026-06-22 14:43:49.598296,CEDI-01,226419240,2026062261824,R-20260622-93,TRBT-005,40
2026-06-22 14:43:49.598296,CEDI-01,226419240,2026062261824,R-20260622-93,TRBT-001,10
2026-06-22 14:43:49.598296,CEDI-01,226419240,2026062261824,R-20260622-93,TRBT-003,5
2026-06-22 14:43:49.598296,CEDI-01,226419240,2026062261824,R-20260622-93,ACC-002,50
2026-06-22 14:43:49.598296,CEDI-01,226419240,2026062261824,R-20260622-93,CONS-002,10
2026-06-22 14:43:49.598296,CEDI-01,226419240,2026062261824,R-20260622-93,SVC-002,40
2026-06-22 14:43:49.598296,CEDI-01,226419240,2026062261824,R-20260622-93,TRBT-006,10
2026-06-22 14:43:49.598296,CEDI-01,226419240,2026062261824,R-20260622-93,TRBT-009,35
2026-06-22 14:43:49.598296,CEDI-01,226419240,2026062261824,R-20260622-93,TRBT-004,45
2026-06-22 14:43:49.598296,CEDI-01,226419240,2026062261824,R-20260622-93,ACC-004,35
2026-06-22 14:43:49.598296,CEDI-01,544679567,2026062223820,R-20260622-93,SVC-001,5
2026-06-22 14:43:49.598296,CEDI-01,544679567,2026062223820,R-20260622-93,ACC-001,15
2026-06-22 14:43:49.598296,CEDI-01,544679567,2026062223820,R-20260622-93,CONS-001,35
2026-06-22 14:43:49.598296,CEDI-01,544679567,2026062223820,R-20260622-93,TRBT-003,35
2026-06-22 14:43:49.598296,CEDI-01,544679567,2026062223820,R-20260622-93,SVC-002,20
2026-06-22 14:43:49.598296,CEDI-01,544679567,2026062223820,R-20260622-93,TRBT-008,10
2026-06-22 14:43:49.598296,CEDI-01,544679567,2026062223820,R-20260622-93,ACC-004,15
2026-06-22 14:43:49.598296,CEDI-01,544679567,2026062223820,R-20260622-93,CONS-003,15
2026-06-22 14:43:49.598296,CEDI-01,544679567,2026062223820,R-20260622-93,TRBT-001,20
2026-06-22 14:43:49.598296,CEDI-01,544679567,2026062223820,R-20260622-93,TRBT-006,20
2026-06-22 14:43:49.598296,CEDI-01,544679567,2026062223820,R-20260622-93,TRBT-007,20
2026-06-22 14:43:49.598296,CEDI-01,544679567,2026062223820,R-20260622-93,TRBT-005,30
2026-06-22 14:43:49.598296,CEDI-01,544679567,2026062223820,R-20260622-93,CONS-002,10
2026-06-22 14:43:49.598296,CEDI-01,544679567,2026062223820,R-20260622-93,TRBT-009,20
2026-06-22 14:43:49.598296,CEDI-01,544679567,2026062223820,R-20260622-93,ACC-003,45
2026-06-22 14:43:49.598296,CEDI-01,544679567,2026062223820,R-20260622-93,ACC-002,15
2026-06-22 14:43:49.598296,CEDI-01,544679567,2026062223820,R-20260622-93,TRBT-010,30
2026-06-22 14:43:49.598296,CEDI-01,544679567,2026062223820,R-20260622-93,TRBT-002,45
2026-06-22 14:43:49.598296,CEDI-01,544679567,2026062223820,R-20260622-93,TRBT-004,15
2026-06-22 14:43:49.598296,CEDI-01,178128250,2026062227733,R-20260622-93,TRBT-008,35
2026-06-22 14:43:49.598296,CEDI-01,178128250,2026062227733,R-20260622-93,CONS-002,35
2026-06-22 14:43:49.598296,CEDI-01,178128250,2026062227733,R-20260622-93,TRBT-010,50
2026-06-22 14:43:49.598296,CEDI-01,178128250,2026062227733,R-20260622-93,SVC-001,25
2026-06-22 14:43:49.598296,CEDI-01,178128250,2026062227733,R-20260622-93,TRBT-004,50
2026-06-22 14:43:49.598296,CEDI-01,178128250,2026062227733,R-20260622-93,SVC-002,35
2026-06-22 14:43:49.598296,CEDI-01,178128250,2026062227733,R-20260622-93,ACC-004,40
2026-06-22 14:43:49.598296,CEDI-01,178128250,2026062227733,R-20260622-93,ACC-002,30
2026-06-22 14:43:49.598296,CEDI-01,178128250,2026062227733,R-20260622-93,TRBT-009,20
2026-06-22 14:43:49.598296,CEDI-01,178128250,2026062227733,R-20260622-93,CONS-003,40
2026-06-22 14:43:49.598296,CEDI-01,178128250,2026062227733,R-20260622-93,ACC-001,30
2026-06-22 14:43:49.598296,CEDI-01,178128250,2026062227733,R-20260622-93,TRBT-001,30
2026-06-22 14:43:49.598296,CEDI-01,267188624,2026062257345,R-20260622-93,TRBT-006,35
2026-06-22 14:43:49.598296,CEDI-01,267188624,2026062257345,R-20260622-93,SVC-002,15
2026-06-22 14:43:49.598296,CEDI-01,267188624,2026062257345,R-20260622-93,TRBT-004,25
2026-06-22 14:43:49.598296,CEDI-01,267188624,2026062257345,R-20260622-93,CONS-001,20
2026-06-22 14:43:49.598296,CEDI-01,267188624,2026062257345,R-20260622-93,ACC-003,10
2026-06-22 14:43:49.598296,CEDI-01,267188624,2026062257345,R-20260622-93,TRBT-008,40
2026-06-22 14:43:49.598296,CEDI-01,267188624,2026062257345,R-20260622-93,TRBT-009,30
2026-06-22 14:43:49.598296,CEDI-01,267188624,2026062257345,R-20260622-93,CONS-002,50
2026-06-22 14:43:49.598296,CEDI-01,267188624,2026062257345,R-20260622-93,TRBT-001,35
2026-06-22 14:43:49.598296,CEDI-01,267188624,2026062257345,R-20260622-93,ACC-004,30
2026-06-22 14:43:49.598296,CEDI-01,267188624,2026062257345,R-20260622-93,SVC-001,40
2026-06-22 14:43:49.598296,CEDI-01,267188624,2026062257345,R-20260622-93,TRBT-010,15
2026-06-22 14:43:49.598296,CEDI-01,267188624,2026062257345,R-20260622-93,TRBT-003,20
2026-06-22 14:43:49.598296,CEDI-01,267188624,2026062257345,R-20260622-93,ACC-001,15
2026-06-22 14:43:49.598296,CEDI-01,267188624,2026062257345,R-20260622-93,CONS-003,5
2026-06-22 14:43:49.598296,CEDI-01,512745647,2026062210489,R-20260622-93,SVC-002,20
2026-06-22 14:43:49.598296,CEDI-01,512745647,2026062210489,R-20260622-93,CONS-002,40
2026-06-22 14:43:49.598296,CEDI-01,512745647,2026062210489,R-20260622-93,ACC-004,40
2026-06-22 14:43:49.598296,CEDI-01,512745647,2026062210489,R-20260622-93,TRBT-005,40
2026-06-22 14:43:49.598296,CEDI-01,512745647,2026062210489,R-20260622-93,TRBT-001,25
2026-06-22 14:43:49.598296,CEDI-01,512745647,2026062210489,R-20260622-93,TRBT-010,15
2026-06-22 14:43:49.598296,CEDI-01,512745647,2026062210489,R-20260622-93,TRBT-002,45
2026-06-22 14:43:49.598296,CEDI-01,84115641,2026062253044,R-20260622-93,TRBT-007,40
2026-06-22 14:43:49.598296,CEDI-01,84115641,2026062253044,R-20260622-93,TRBT-005,5
2026-06-22 14:43:49.598296,CEDI-01,84115641,2026062253044,R-20260622-93,TRBT-002,30
2026-06-22 14:43:49.598296,CEDI-01,84115641,2026062253044,R-20260622-93,CONS-003,30
2026-06-22 14:43:49.598296,CEDI-01,84115641,2026062253044,R-20260622-93,ACC-002,50
2026-06-22 14:43:49.598296,CEDI-01,84115641,2026062253044,R-20260622-93,ACC-003,30
2026-06-22 14:43:49.598296,CEDI-01,259742120,2026062231193,R-20260622-93,CONS-002,5
2026-06-22 14:43:49.598296,CEDI-01,259742120,2026062231193,R-20260622-93,ACC-001,25
2026-06-22 14:43:49.598296,CEDI-01,259742120,2026062231193,R-20260622-93,TRBT-001,40
2026-06-22 14:43:49.598296,CEDI-01,432758888,2026062225362,R-20260622-93,TRBT-008,50
2026-06-22 14:43:49.598296,CEDI-01,432758888,2026062225362,R-20260622-93,ACC-002,10
2026-06-22 14:43:49.598296,CEDI-01,432758888,2026062225362,R-20260622-93,TRBT-002,50
2026-06-22 14:43:49.598296,CEDI-01,432758888,2026062225362,R-20260622-93,SVC-002,20
2026-06-22 14:43:49.598296,CEDI-01,432758888,2026062225362,R-20260622-93,TRBT-003,15
2026-06-22 14:43:49.598296,CEDI-01,432758888,2026062225362,R-20260622-93,TRBT-004,40
2026-06-22 14:43:49.598296,CEDI-01,432758888,2026062225362,R-20260622-93,ACC-004,15
2026-06-22 14:43:49.598296,CEDI-01,432758888,2026062225362,R-20260622-93,TRBT-006,40
2026-06-22 14:43:49.598296,CEDI-01,281583237,2026062245828,R-20260622-93,TRBT-004,45
2026-06-22 14:43:49.598296,CEDI-01,281583237,2026062245828,R-20260622-93,TRBT-009,35
2026-06-22 14:43:49.598296,CEDI-01,281583237,2026062245828,R-20260622-93,TRBT-003,5
2026-06-22 14:43:49.598296,CEDI-01,281583237,2026062245828,R-20260622-93,TRBT-010,45
2026-06-22 14:43:49.598296,CEDI-01,64084058,2026062298848,R-20260622-93,ACC-001,15
2026-06-22 14:43:49.598296,CEDI-01,64084058,2026062298848,R-20260622-93,ACC-004,30
2026-06-22 14:43:49.598296,CEDI-01,64084058,2026062298848,R-20260622-93,TRBT-010,40
